type,montant,compteSource,sourceAvant,sourceApres,compteDist,distAvant,distApres,isFraud
CASH_OUT,81666.37,C802255962,776626.0,694959.63,C1867623939,279102.25,360768.62,0
CASH_OUT,121750.44,C1576845219,0.0,0.0,C723786805,1863527.58,1985278.02,0
CASH_OUT,1165187.89,C1626151700,1165187.89,0.0,C184686299,0.0,1165187.89,1
CASH_OUT,36180.75,C998306865,0.0,0.0,C2129561212,99019.35,135200.1,0
TRANSFER,1233402.28,C957522613,59780.0,0.0,C2127784117,291863.97,1525266.25,0
CASH_OUT,10000000.0,C273979298,10000000.0,0.0,C1510815107,111802.81,10111802.81,1
CASH_OUT,541115.02,C1726606589,541115.02,0.0,C1644592239,51607.15,592722.17,1
PAYMENT,5516.99,C1326645397,0.0,0.0,M1922899497,0.0,0.0,0
TRANSFER,2979972.78,C1904352957,2979972.78,0.0,C436096516,0.0,0.0,1
TRANSFER,4011314.1,C692635750,4011314.1,0.0,C1583412522,0.0,0.0,1
PAYMENT,11635.11,C1262074351,0.0,0.0,M162206247,0.0,0.0,0
TRANSFER,2424380.16,C775900945,2424380.16,0.0,C64310148,0.0,0.0,1
CASH_OUT,2111475.81,C433434027,2111475.81,0.0,C916183053,0.0,2111475.81,1
TRANSFER,57204.07,C2080854887,57204.07,0.0,C2001477258,0.0,0.0,1
CASH_OUT,165704.34,C445962774,18043.0,0.0,C9353011,0.0,165704.34,0
TRANSFER,192815.77,C2040900392,192815.77,0.0,C623153893,0.0,0.0,1
CASH_OUT,978103.4,C1183549962,978103.4,0.0,C481798847,0.0,978103.4,1
TRANSFER,950766.15,C1599964062,950766.15,0.0,C1375613207,0.0,0.0,1
CASH_IN,65248.49,C2029810502,10541.0,75789.49,C1252756009,380033.89,314785.4,0
CASH_OUT,125216.91,C1790290337,125216.91,0.0,C898274141,0.0,125216.91,0
TRANSFER,10000000.0,C1255348086,32542664.27,22542664.27,C103172881,0.0,0.0,1
CASH_OUT,250553.49,C1497330952,54463.0,0.0,C1814940798,522589.46,773142.95,0
CASH_OUT,1467968.73,C1032013375,1467968.73,0.0,C293921513,0.0,1467968.73,1
TRANSFER,82535.57,C1234776614,82535.57,0.0,C1827585745,0.0,0.0,1
TRANSFER,170486.7,C1201464537,170486.7,0.0,C1785940596,0.0,0.0,1
TRANSFER,225923.37,C1439734437,225923.37,0.0,C119989441,0.0,0.0,1
CASH_OUT,1334919.42,C315283970,1334919.42,0.0,C527460234,2565752.24,3900671.66,1
PAYMENT,30289.09,C1672602514,29834.0,0.0,M599951981,0.0,0.0,0
TRANSFER,43159.0,C1373322164,43159.0,0.0,C159626180,0.0,0.0,1
CASH_OUT,25529.76,C1146878331,25529.76,0.0,C1153941405,9798.98,35328.74,0
PAYMENT,5369.16,C534284119,187818.61,182449.45,M1230916312,0.0,0.0,0
CASH_OUT,396757.22,C1392636479,396757.22,0.0,C1861392747,167363.79,564121.01,0
TRANSFER,10000000.0,C1295280435,23752520.6,13752520.6,C36989160,0.0,0.0,1
TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1
CASH_OUT,362510.37,C220017816,0.0,0.0,C1853711449,3517675.66,3880186.03,0
TRANSFER,1861928.35,C1160054760,1861928.35,0.0,C223760078,0.0,0.0,1
CASH_OUT,386989.35,C1539362467,13007.0,0.0,C380243117,0.0,386989.35,0
CASH_OUT,28124.14,C2047911637,0.0,0.0,C1761591934,1284749.38,1312873.52,0
CASH_OUT,14312.28,C1225313867,10282.0,0.0,C659857537,0.0,14312.28,0
CASH_OUT,1102791.66,C1074110688,1102791.66,0.0,C528690672,2677101.89,3779893.55,1
CASH_OUT,313350.99,C597295775,67335.0,0.0,C2020480641,286049.69,599400.67,0
CASH_OUT,667733.81,C1561647393,667733.81,0.0,C471381554,1287353.94,1955087.75,1
TRANSFER,10000000.0,C1660275627,12321633.57,2321633.57,C851819118,0.0,0.0,1
CASH_OUT,6867.5,C1557352879,45063.0,38195.5,C332810669,285559.24,292426.74,0
CASH_IN,231750.08,C1159051088,10411083.42,10642833.51,C645052928,1135360.61,903610.52,0
PAYMENT,1169.27,C1373018333,0.0,0.0,M403468135,0.0,0.0,0
CASH_OUT,87828.11,C291284113,90242.0,2413.89,C872574495,1571933.6,1659761.72,0
CASH_OUT,906270.63,C1392276809,906270.63,0.0,C1315942882,221709.79,1127980.43,1
CASH_OUT,36676.23,C2137358708,150579.0,113902.77,C1991924441,128734.02,165410.25,0
CASH_OUT,1499869.54,C285314242,1499869.54,0.0,C345891541,9546574.32,11046443.85,1
TRANSFER,174725.11,C698568387,174725.11,0.0,C137059515,0.0,0.0,1
TRANSFER,1356630.26,C1740663171,0.0,0.0,C772938331,3189946.73,4546577.0,0
PAYMENT,23665.13,C983543222,12149.0,0.0,M172265619,0.0,0.0,0
CASH_OUT,1303029.52,C393618449,1303029.52,0.0,C1976403391,522143.94,1825173.47,1
CASH_OUT,189272.99,C867012652,0.0,0.0,C1036450619,779366.18,968639.17,0
CASH_OUT,214490.57,C1606602719,0.0,0.0,C417048985,2091281.92,2305772.49,0
CASH_OUT,3309631.1,C294569503,3309631.1,0.0,C229133194,0.0,3309631.1,1
TRANSFER,1150561.97,C817857207,1150561.97,0.0,C1094225384,0.0,0.0,1
CASH_OUT,36267.62,C281930322,36267.62,0.0,C1655359478,6310213.47,6346481.09,0
CASH_OUT,1467987.57,C1217465014,1467987.57,0.0,C1474379579,0.0,1467987.57,1
CASH_OUT,4252656.95,C799888811,4252656.95,0.0,C1104137869,0.0,4252656.95,1
CASH_OUT,929787.24,C21772807,929787.24,0.0,C1768571590,8148960.26,9078747.5,1
CASH_IN,72392.53,C2104987901,2966.0,75358.53,C99997281,0.0,0.0,0
CASH_OUT,882637.83,C1094519972,882637.83,0.0,C1202883151,6493.14,889130.97,1
CASH_OUT,110796.47,C606384766,0.0,0.0,C1912105395,537436.84,648233.31,0
TRANSFER,118499.44,C1083881826,118499.44,0.0,C74060450,0.0,0.0,1
PAYMENT,13096.63,C1220409964,0.0,0.0,M80560672,0.0,0.0,0
TRANSFER,3260215.75,C1523193770,3260215.75,0.0,C670256021,0.0,0.0,1
CASH_OUT,2374412.42,C1418786836,2374412.42,0.0,C222850866,44425.75,2418838.17,1
TRANSFER,330218.85,C94784819,330218.85,0.0,C597468231,0.0,0.0,1
TRANSFER,526787.54,C715932448,526787.54,0.0,C1500247255,0.0,0.0,1
CASH_OUT,40046.32,C1795233025,0.0,0.0,C1062030861,725191.04,765237.36,0
TRANSFER,634046.89,C2071768911,634046.89,0.0,C922817338,0.0,0.0,1
TRANSFER,281439.26,C608125181,281439.26,0.0,C1857424764,0.0,0.0,1
CASH_OUT,79620.33,C353647664,7084.0,0.0,C906674366,833602.37,913222.7,0
CASH_OUT,194944.8,C631361672,0.0,0.0,C98081671,249306.27,444251.07,0
TRANSFER,34238.2,C1437366708,34238.2,0.0,C913630133,0.0,0.0,1
PAYMENT,7382.83,C1052817653,62102.0,54719.17,M52853175,0.0,0.0,0
TRANSFER,749316.7,C965198261,749316.7,0.0,C636887341,0.0,0.0,1
CASH_OUT,493.28,C2126327419,493.28,0.0,C1658560139,1078812.78,1079306.06,0
TRANSFER,10000000.0,C916267146,33441041.46,23441041.46,C1505960727,0.0,0.0,1
CASH_OUT,215018.3,C1778189521,37954.0,0.0,C1697216256,665326.1,880344.4,0
CASH_OUT,81017.73,C311909437,0.0,0.0,C1906976720,1003328.63,1084346.35,0
CASH_OUT,158879.1,C1711046896,158879.1,0.0,C1985698288,751402.72,910281.82,1
CASH_OUT,136682.3,C1712898318,181131.69,44449.4,C1697243488,223977.53,360659.83,0
CASH_OUT,449032.97,C1051999166,449032.97,0.0,C782363918,783117.44,1232150.41,1
CASH_OUT,115251.45,C1419422612,0.0,0.0,C1067325077,2170557.51,2285808.96,0
CASH_OUT,36099.3,C540862653,123114.0,87014.7,C53354236,1738882.47,1774981.77,0
TRANSFER,242678.33,C688368548,242678.33,0.0,C31250082,0.0,0.0,1
PAYMENT,12569.01,C1660238279,0.0,0.0,M1496088936,0.0,0.0,0
CASH_OUT,189490.96,C333010681,0.0,0.0,C1103264086,553378.25,742869.2,0
PAYMENT,10246.93,C1957061664,0.0,0.0,M2009096110,0.0,0.0,0
TRANSFER,1186725.39,C1047335023,1186725.39,0.0,C1970958530,0.0,0.0,1
CASH_OUT,378527.71,C1803730185,378527.71,0.0,C134543538,419294.74,797822.46,1
CASH_OUT,541486.74,C1890301666,541486.74,0.0,C1690450684,0.0,541486.74,1
TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1
TRANSFER,179725.06,C916884733,179725.06,0.0,C829501774,0.0,0.0,1
PAYMENT,36736.13,C1878675155,0.0,0.0,M782673323,0.0,0.0,0
TRANSFER,612229.86,C191516415,612229.86,0.0,C278468625,0.0,0.0,1
CASH_OUT,60447.91,C91259393,301334.0,240886.09,C2070865799,0.0,60447.91,0
TRANSFER,550231.35,C1633390625,550231.35,0.0,C1517406910,0.0,0.0,1
PAYMENT,19172.55,C245166534,4609.0,0.0,M1512403895,0.0,0.0,0
TRANSFER,913684.05,C182934676,913684.05,0.0,C1568271281,0.0,0.0,1
PAYMENT,30904.9,C1102948379,0.0,0.0,M664433616,0.0,0.0,0
CASH_IN,30017.48,C1142656164,120.0,30137.48,C1358158097,1556168.65,1526151.17,0
TRANSFER,70669.49,C1174372985,70669.49,0.0,C770656459,0.0,0.0,1
TRANSFER,188844.13,C1958670415,188844.13,0.0,C1200309573,0.0,0.0,1
TRANSFER,26481.25,C365708951,26481.25,0.0,C805847256,0.0,0.0,1
CASH_OUT,1654055.02,C1415942962,1654055.02,0.0,C1560476015,2165407.21,3819462.24,1
PAYMENT,6380.49,C1174998753,0.0,0.0,M1316076097,0.0,0.0,0
CASH_OUT,236388.4,C740797300,236388.4,0.0,C2030940431,0.0,236388.4,1
TRANSFER,32660.58,C1547797101,32660.58,0.0,C1070729572,0.0,0.0,1
CASH_IN,193139.32,C1960726952,149825.0,342964.32,C442113363,0.0,0.0,0
PAYMENT,13563.81,C1931193460,0.0,0.0,M1855435226,0.0,0.0,0
CASH_OUT,39392.85,C547851412,49910.0,10517.15,C862404081,0.0,39392.85,0
CASH_OUT,227349.18,C1852618568,227349.18,0.0,C1829345728,111961.16,339310.34,0
CASH_IN,29698.11,C1431537841,40554.0,70252.11,C772201220,123160.57,93462.45,0
CASH_OUT,854065.31,C1383859392,854065.31,0.0,C431850862,80062.21,934127.52,1
CASH_OUT,37510.24,C374750698,0.0,0.0,C1527293514,171257.95,208768.19,0
CASH_OUT,1911239.21,C951381310,1911239.21,0.0,C1006459134,188720.75,2099959.96,1
CASH_OUT,313413.36,C1033469608,11165.0,0.0,C769916928,0.0,313413.36,0
TRANSFER,163353.64,C306323012,163353.64,0.0,C1137288275,0.0,0.0,1
CASH_OUT,341.3,C667213533,341.3,0.0,C1882416081,135440.48,135781.78,0
CASH_OUT,4364760.42,C821777202,4364760.42,0.0,C1421637972,91395.98,4456156.41,1
TRANSFER,1184193.36,C1365007187,0.0,0.0,C1642521477,1456571.91,2640765.27,0
TRANSFER,125216.91,C1019916893,125216.91,0.0,C1183977547,0.0,0.0,1
CASH_OUT,59628.24,C1826008632,59628.24,0.0,C1992468113,686111.28,745739.53,0
PAYMENT,3345.1,C1042599303,543779.54,540434.43,M1652272437,0.0,0.0,0
TRANSFER,1318024.48,C29170093,1318024.48,0.0,C914441096,0.0,0.0,1
PAYMENT,13014.6,C604184614,0.0,0.0,M350508922,0.0,0.0,0
TRANSFER,2198220.97,C1393439924,2198220.97,0.0,C851338379,0.0,0.0,1
TRANSFER,757401.17,C1666463785,757401.17,0.0,C1703328404,0.0,0.0,1
CASH_OUT,91492.57,C296329113,24687.0,0.0,C1647079276,0.0,91492.57,0
PAYMENT,4852.49,C1116092568,152616.0,147763.51,M1241961512,0.0,0.0,0
TRANSFER,349627.64,C246515037,349627.64,0.0,C1455585247,0.0,0.0,1
TRANSFER,2747.85,C1726916988,2747.85,0.0,C1871680128,0.0,0.0,1
CASH_OUT,10000000.0,C634268681,10000000.0,0.0,C879312587,1950323.28,11950323.28,1
CASH_IN,182272.33,C832623263,999909.9,1182182.23,C32534394,475201.98,292929.64,0
CASH_OUT,23225.42,C1152432446,147.0,0.0,C1008877031,90500.54,113725.96,0
CASH_OUT,147976.97,C1317315558,0.0,0.0,C1340729474,3568313.88,3716290.84,0
CASH_OUT,39520.08,C2005061995,0.0,0.0,C1934902998,105246.84,144766.92,0
CASH_OUT,79446.06,C401144837,79446.06,0.0,C1911772195,0.0,79446.06,1
CASH_OUT,3425386.69,C288197113,3425386.69,0.0,C793143843,0.0,3425386.69,1
CASH_OUT,98651.85,C545331197,0.0,0.0,C148304149,317783.92,416435.77,0
TRANSFER,227349.18,C523315738,227349.18,0.0,C1520782025,0.0,0.0,1
TRANSFER,5429153.98,C2027207246,5429153.98,0.0,C1388180627,0.0,0.0,1
CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,1
CASH_OUT,141410.98,C767066926,141410.98,0.0,C1291704939,594609.75,736020.74,1
PAYMENT,10388.82,C107981328,86028.67,75639.85,M2122360825,0.0,0.0,0
PAYMENT,11717.86,C2079799900,60075.0,48357.14,M1862234840,0.0,0.0,0
CASH_OUT,7466.12,C1178286288,7466.12,0.0,C626411479,0.0,7466.12,0
TRANSFER,201511.93,C1046364344,201511.93,0.0,C1582493595,0.0,0.0,1
CASH_IN,12878.76,C1286901446,1734638.93,1747517.69,C1216748102,906643.17,893764.4,0
CASH_OUT,302983.5,C1860236787,0.0,0.0,C1056352446,2827993.82,3130977.32,0
CASH_OUT,254546.35,C897489274,0.0,0.0,C1698699183,496282.64,879766.61,0
CASH_OUT,824841.09,C1923690438,824841.09,0.0,C143683095,629645.26,1454486.34,1
CASH_OUT,487929.6,C1563296787,16414.0,0.0,C1668520032,2916551.1,3404480.7,0
CASH_OUT,601222.02,C158423386,601222.02,0.0,C1536033650,0.0,601222.02,1
PAYMENT,1894.68,C2086947481,527014.39,525119.71,M2143231027,0.0,0.0,0
CASH_OUT,879136.17,C1919721161,879136.17,0.0,C248420364,13264342.28,14143478.46,1
CASH_OUT,774868.1,C1516959235,774868.1,0.0,C1812639726,131877.41,906745.51,1
CASH_OUT,53107.96,C1568950252,53107.96,0.0,C370224798,9062662.62,9115770.58,1
PAYMENT,1605.64,C1267782697,0.0,0.0,M140044816,0.0,0.0,0
CASH_IN,36302.54,C414955466,5593503.28,5629805.82,C269655803,479971.13,443668.59,0
CASH_OUT,187149.43,C38199834,0.0,0.0,C1468575289,345966.91,533116.34,0
CASH_OUT,216000.95,C1048484553,216000.95,0.0,C1044750708,171773.03,387773.97,1
PAYMENT,25332.26,C1248028926,5706.81,0.0,M1079917258,0.0,0.0,0
CASH_OUT,3139423.35,C1627766514,3139423.35,0.0,C1840253816,2593641.94,5733065.29,1
TRANSFER,11155.45,C944480548,11155.45,0.0,C3631299,0.0,0.0,1
TRANSFER,3120690.98,C681359586,3120690.98,0.0,C536531552,0.0,0.0,1
CASH_OUT,438394.67,C1562094367,438394.67,0.0,C126693066,0.0,438394.67,1
CASH_IN,89669.43,C2101105291,15173.0,104842.43,C1683882627,884376.6,794707.17,0
CASH_OUT,133613.35,C1416391805,21812.0,0.0,C504898533,0.0,133613.35,0
PAYMENT,15641.28,C234300379,0.0,0.0,M1493268057,0.0,0.0,0
TRANSFER,164502.06,C1521362379,164502.06,0.0,C951883743,0.0,0.0,1
CASH_OUT,14279.89,C661074170,14279.89,0.0,C2110252237,983.0,0.0,0
TRANSFER,225301.45,C500485629,225301.45,0.0,C822023370,0.0,0.0,1
CASH_IN,65188.13,C700937630,6317035.25,6382223.38,C360696244,1408060.74,1342872.6,0
CASH_OUT,633459.44,C1784566970,633459.44,0.0,C557127820,0.0,633459.44,1
CASH_OUT,1798215.73,C1392925972,1798215.73,0.0,C163506875,404840.02,2203055.75,1
CASH_OUT,161272.92,C1122962082,161272.92,0.0,C546830525,783850.08,945123.0,0
CASH_OUT,122816.67,C317430000,122816.67,0.0,C1681760048,807810.34,930627.01,0
PAYMENT,26051.82,C1753905695,0.0,0.0,M1950753333,0.0,0.0,0
CASH_OUT,55247.48,C355084897,55247.48,0.0,C1980653895,11215285.22,11270532.7,0
CASH_IN,322528.24,C897234783,30976.0,353504.24,C1588015090,0.0,0.0,0
TRANSFER,257988.47,C387427558,257988.47,0.0,C364328277,0.0,0.0,1
CASH_OUT,972009.75,C961270274,972009.75,0.0,C1692249598,298095.31,1270105.06,1
CASH_OUT,349627.64,C432374768,349627.64,0.0,C1055938470,0.0,349627.64,0
TRANSFER,1619313.55,C1249125999,1619313.55,0.0,C435845039,0.0,0.0,1
TRANSFER,1954854.24,C998015371,1954854.24,0.0,C1009679725,0.0,0.0,1
CASH_OUT,245003.28,C1397904911,0.0,0.0,C1187786337,1765796.41,2010799.69,0
PAYMENT,8332.47,C1096281712,9725.67,1393.2,M2118921982,0.0,0.0,0
CASH_OUT,513693.13,C2034397905,513693.13,0.0,C497880242,0.0,513693.13,1
PAYMENT,5468.76,C1662810297,50867.0,45398.24,M1889736108,0.0,0.0,0
CASH_OUT,504362.34,C1885602462,504362.34,0.0,C1876362324,0.0,504362.34,1
CASH_OUT,108560.06,C1861301059,108560.06,0.0,C293709567,0.0,108560.06,0
CASH_OUT,13421.28,C1266869176,13421.28,0.0,C1420115027,218083.06,231504.35,1
PAYMENT,116.66,C379074776,0.0,0.0,M951691659,0.0,0.0,0
CASH_OUT,79285.65,C145686287,0.0,0.0,C506363878,201436.77,280722.42,0
PAYMENT,8237.01,C414868755,0.0,0.0,M1238042685,0.0,0.0,0
PAYMENT,2584.86,C1372114286,154050.63,151465.77,M1338523693,0.0,0.0,0
TRANSFER,100433.21,C1110061558,100433.21,0.0,C1628647605,0.0,0.0,1
CASH_OUT,22402.21,C1793833133,22402.21,0.0,C1824897036,192795.07,215197.27,0
PAYMENT,20643.32,C1678272464,11093.94,0.0,M1458087433,0.0,0.0,0
CASH_OUT,108755.28,C558746350,108755.28,0.0,C48282627,27775.23,136530.51,0
CASH_IN,105940.18,C1441272939,4061742.75,4167682.93,C1786037431,817088.84,711148.66,0
PAYMENT,15816.61,C1663864181,116077.0,100260.39,M1733352817,0.0,0.0,0
CASH_OUT,1543975.74,C1183754268,1543975.74,0.0,C2139688742,273464.29,1817440.03,1
CASH_OUT,127018.14,C162432528,127018.14,0.0,C1457828270,0.0,127018.14,1
CASH_OUT,245630.93,C1600827798,145873.0,0.0,C73672622,131966.43,377597.36,0
PAYMENT,21132.73,C1671225022,0.0,0.0,M84164862,0.0,0.0,0
CASH_IN,4621.67,C405625669,49922.0,54543.67,C1609750594,938644.09,934022.42,0
TRANSFER,1398633.34,C1585861369,1398633.34,0.0,C154053358,0.0,0.0,1
CASH_OUT,32372.82,C148685565,32372.82,0.0,C2026565433,0.0,32372.82,1
PAYMENT,16636.29,C194263912,0.0,0.0,M338728880,0.0,0.0,0
CASH_OUT,465119.31,C1970610746,31583.0,0.0,C2085688380,285982.25,751101.56,0
CASH_OUT,27383.62,C1502056174,102572.0,75188.38,C1600171046,475480.69,502864.31,0
CASH_OUT,199949.97,C1183043915,0.0,0.0,C1211499232,1167961.94,1367911.92,0
CASH_IN,195630.36,C2047213666,738.0,196368.36,C1183296790,0.0,0.0,0
CASH_OUT,320119.78,C485004549,129.0,0.0,C51857228,96845.56,416965.34,0
CASH_OUT,262773.34,C1608734097,82325.0,0.0,C1641945991,0.0,262773.34,0
CASH_OUT,1558.46,C1328326914,1558.46,0.0,C1112423132,1090398.04,1091956.51,0
CASH_OUT,1031608.37,C1175145212,1031608.37,0.0,C357956588,0.0,1031608.37,1
CASH_OUT,10000000.0,C1321526330,10000000.0,0.0,C120368346,1640761.93,11640761.93,1
PAYMENT,5349.29,C1460108432,0.0,0.0,M108587707,0.0,0.0,0
TRANSFER,182927.08,C273035023,182927.08,0.0,C1377929083,0.0,0.0,1
CASH_OUT,673722.73,C330958414,673722.73,0.0,C1015835310,0.0,673722.73,0
TRANSFER,111764.7,C328975820,111764.7,0.0,C1645485854,0.0,0.0,1
PAYMENT,25497.69,C349806291,0.0,0.0,M448857014,0.0,0.0,0
CASH_OUT,68036.86,C592280042,0.0,0.0,C898525896,149154.27,217191.13,0
CASH_OUT,219.38,C1020965795,206121.0,205901.62,C1025453694,197387.91,197607.29,0
TRANSFER,155002.83,C1691713014,155002.83,0.0,C71357990,0.0,0.0,1
CASH_IN,46168.46,C948888488,1360077.58,1406246.05,C750817090,4199758.94,4153590.48,0
TRANSFER,7703574.71,C219294261,7703574.71,0.0,C1925673449,0.0,0.0,1
TRANSFER,950791.37,C1316033338,950791.37,0.0,C137391139,0.0,0.0,1
TRANSFER,39989.23,C241578773,15134.0,0.0,C519449423,6714258.04,6754247.27,0
CASH_OUT,1938347.14,C106058139,1938347.14,0.0,C1218665261,294911.92,2233259.06,1
CASH_IN,483077.97,C566723163,2284317.17,2767395.14,C949817015,1302593.54,819515.57,0
TRANSFER,5618179.9,C1730928931,5618179.9,0.0,C1461831726,0.0,0.0,1
PAYMENT,16971.33,C1113311524,0.0,0.0,M1929603141,0.0,0.0,0
CASH_OUT,359071.11,C143445734,0.0,0.0,C1702596813,1645516.61,2004587.72,0
CASH_OUT,3973479.44,C2016119090,3973479.44,0.0,C784710502,2036641.34,6010120.78,1
TRANSFER,260462.81,C1445490392,8923.0,0.0,C670075395,1217578.35,1478041.16,0
TRANSFER,985094.3,C1405556972,0.0,0.0,C162574998,2031516.03,3016610.33,0
CASH_OUT,24110.85,C1758758319,0.0,0.0,C831616687,128948.78,153059.63,0
CASH_OUT,6057.66,C929278615,0.0,0.0,C1732549660,2102563.72,2108621.38,0
CASH_OUT,1011249.64,C159267828,1011249.64,0.0,C640332215,56305.88,1067555.52,1
CASH_OUT,223886.66,C782064747,93034.0,0.0,C787633769,0.0,223886.66,0
CASH_OUT,183821.49,C290983797,0.0,0.0,C2107589918,3257086.46,3440907.95,0
TRANSFER,350017.08,C1207780583,350017.08,0.0,C777372784,0.0,0.0,1
PAYMENT,5746.83,C457393665,946906.0,941159.17,M104762847,0.0,0.0,0
TRANSFER,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1
CASH_IN,408532.19,C244363932,34978.0,443510.19,C1152260907,0.0,0.0,0
CASH_OUT,6174385.48,C1092840661,6174385.48,0.0,C672136064,4188.79,6178574.27,1
CASH_OUT,480771.85,C1798286716,0.0,0.0,C1431014756,1613260.48,2094032.33,0
CASH_OUT,4896179.38,C1971684490,4896179.38,0.0,C497024597,462959.29,5359138.67,1
CASH_OUT,385567.18,C1218834080,385567.18,0.0,C817408306,0.0,385567.18,1
TRANSFER,2799902.39,C691812309,2799902.39,0.0,C469925272,0.0,0.0,1
TRANSFER,602807.17,C500424911,602807.17,0.0,C2014202347,0.0,0.0,1
TRANSFER,95235.46,C727037964,95235.46,0.0,C2000632199,0.0,0.0,1
CASH_OUT,10000000.0,C1505056771,10000000.0,0.0,C1036108574,1886102.76,11886102.76,1
PAYMENT,15256.76,C90133124,97526.0,82269.24,M210760057,0.0,0.0,0
CASH_OUT,540914.12,C974262278,540914.12,0.0,C1711489125,36447.52,577361.64,1
TRANSFER,22048.19,C1780908136,22048.19,0.0,C70941868,0.0,0.0,1
TRANSFER,188441.76,C194292949,188441.76,0.0,C182280764,0.0,0.0,1
TRANSFER,807278.78,C1493770976,807278.78,0.0,C1084758402,0.0,0.0,1
CASH_OUT,2123610.45,C1062431728,2123610.45,0.0,C1354064635,1234419.45,3358029.9,1
CASH_OUT,67773.47,C1500974890,0.0,0.0,C2044891554,286372.43,354145.9,0
TRANSFER,21662.5,C1776253219,21662.5,0.0,C1312022060,0.0,0.0,1
CASH_OUT,294384.65,C1532868181,169.0,0.0,C1874443331,0.0,294384.65,0
CASH_OUT,343177.04,C55629100,343177.04,0.0,C1065751095,0.0,343177.04,1
PAYMENT,1783.67,C208999352,0.0,0.0,M2141968353,0.0,0.0,0
CASH_IN,39905.18,C726064501,130081.0,169986.18,C1408480087,843981.85,804076.67,0
CASH_OUT,68755.57,C1983934079,68755.57,0.0,C328707077,1555552.28,1624307.85,0
TRANSFER,304730.17,C1343294051,0.0,0.0,C1617763185,2977365.84,3282096.01,0
TRANSFER,643472.23,C17853978,483138.0,0.0,C1216384818,0.0,643472.23,0
PAYMENT,7883.9,C909498221,106617.0,98733.1,M938742265,0.0,0.0,0
PAYMENT,1854.17,C171147283,167566.82,165712.65,M389253874,0.0,0.0,0
CASH_OUT,533092.45,C1989818956,533092.45,0.0,C252157043,1480922.8,2014015.24,0
CASH_OUT,76909.61,C459477210,164672.0,87762.39,C1872459662,850828.04,927737.64,0
CASH_OUT,179725.06,C1927794445,179725.06,0.0,C2023155598,131709.81,311434.88,1
TRANSFER,1142127.55,C411119643,0.0,0.0,C777194412,2557930.79,3794745.66,0
TRANSFER,249017.98,C682034633,249017.98,0.0,C650703118,0.0,0.0,1
CASH_OUT,7948.21,C194068538,176254.56,168306.35,C962542801,3229924.01,3237872.22,0
CASH_OUT,1275236.3,C937991476,1275236.3,0.0,C329005682,10656.62,1285892.92,1
CASH_OUT,34498.05,C1824510333,34498.05,0.0,C731687431,0.0,34498.05,0
CASH_OUT,8006429.04,C761504463,8006429.04,0.0,C1857128616,0.0,8006429.04,1
CASH_OUT,203848.61,C972076010,203848.61,0.0,C785941679,188810.39,392659.0,1
TRANSFER,10000000.0,C2103234501,14339822.23,4339822.23,C667895388,0.0,0.0,1
CASH_OUT,203496.11,C253302657,0.0,0.0,C1109684118,885172.64,1088668.75,0
PAYMENT,16924.46,C1182523723,0.0,0.0,M1176338624,0.0,0.0,0
TRANSFER,487572.45,C1269721100,487572.45,0.0,C2118952625,0.0,0.0,1
CASH_IN,97669.95,C2020955186,3046810.98,3144480.93,C123898065,172450.61,74780.67,0
CASH_OUT,2472250.47,C1806442473,2472250.47,0.0,C576597272,4136.88,2476387.35,1
CASH_IN,444675.62,C1098660762,2519.0,447194.62,C689811628,32032.74,0.0,0
PAYMENT,19118.46,C1497040323,2065.0,0.0,M987170559,0.0,0.0,0
PAYMENT,24507.34,C178050456,29089.56,4582.21,M826712965,0.0,0.0,0
CASH_OUT,126761.61,C147140453,0.0,0.0,C729041121,731362.62,596294.82,0
TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,1
TRANSFER,1048388.34,C996566642,1048388.34,0.0,C1200267069,0.0,0.0,1
CASH_IN,235663.94,C736281708,7274712.24,7510376.18,C139257479,1628594.85,1392930.91,0
CASH_OUT,2254718.25,C1472018335,2254718.25,0.0,C1247462330,123702.38,2378420.62,1
TRANSFER,17428.0,C1472963046,17428.0,0.0,C269798129,0.0,0.0,1
CASH_OUT,112875.42,C456203800,0.0,0.0,C1067724257,683974.36,796849.78,0
CASH_OUT,72941.72,C1119121136,103402.0,30460.28,C979114014,266992.68,339934.4,0
CASH_OUT,295114.55,C352414854,39960.0,0.0,C1950473600,0.0,295114.55,0
CASH_OUT,343282.83,C1092709594,0.0,0.0,C531375838,1329478.08,1672760.91,0
TRANSFER,36267.62,C982513894,36267.62,0.0,C865044477,0.0,0.0,1
TRANSFER,21738.98,C811362525,21738.98,0.0,C1819509063,0.0,0.0,1
PAYMENT,33848.93,C1278418326,0.0,0.0,M1413800660,0.0,0.0,0
CASH_OUT,10000000.0,C1096385925,10000000.0,0.0,C1423246212,499610.16,10499610.16,1
PAYMENT,34434.67,C1750216566,20154.0,0.0,M1067192899,0.0,0.0,0
TRANSFER,2284476.12,C85727598,2284476.12,0.0,C577003768,0.0,0.0,1
